date,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station
2014-09-28 20:00:00,46.0,81.0,8.0,84.0,900.0,23.0,17.5,1009.0,15.3,0.0,WSW,0.9,Aotizhongxin
2014-09-28 21:00:00,50.0,98.0,8.0,104.0,1000.0,2.0,17.0,1008.7,15.3,0.0,SW,0.0,Aotizhongxin
2014-09-28 22:00:00,60.0,101.0,5.0,97.0,1000.0,4.0,16.3,1008.5,15.5,0.0,N,0.0,Aotizhongxin
2014-09-28 23:00:00,76.0,118.0,4.0,103.0,1000.0,2.0,15.4,1008.7,15.1,0.0,NE,0.4,Aotizhongxin
2014-09-29 00:00:00,79.0,115.0,3.0,95.0,900.0,2.0,15.1,1008.3,14.9,0.0,N,0.0,Aotizhongxin
2014-09-29 01:00:00,80.0,114.0,2.0,95.0,1000.0,2.0,15.3,1008.2,15.3,0.0,N,0.2,Aotizhongxin
2014-09-29 02:00:00,97.0,172.0,4.0,104.0,1400.0,2.0,15.0,1007.8,15.0,0.0,N,0.1,Aotizhongxin
2014-09-29 03:00:00,100.0,168.0,3.0,98.0,1500.0,2.0,15.3,1007.6,15.3,0.0,E,0.4,Aotizhongxin
2014-09-29 04:00:00,105.0,142.0,5.0,89.0,1400.0,2.0,15.2,1008.1,15.2,0.0,ESE,0.2,Aotizhongxin
2014-09-29 05:00:00,107.0,135.0,4.0,84.0,1200.0,2.0,15.2,1008.9,15.2,0.0,ENE,0.0,Aotizhongxin
2014-09-29 06:00:00,104.0,135.0,5.0,79.0,1400.0,2.0,15.4,1010.1,15.4,0.0,NE,0.9,Aotizhongxin
2014-09-29 07:00:00,94.0,114.0,3.0,62.0,1300.0,2.0,16.7,1011.2,15.9,0.0,NE,1.5,Aotizhongxin
2014-09-29 08:00:00,93.0,121.0,2.0,57.0,1400.0,2.0,19.2,1012.3,15.9,0.0,ENE,1.8,Aotizhongxin
2014-09-29 09:00:00,97.0,121.0,5.0,54.0,1400.0,2.0,22.1,1012.8,14.0,0.0,NNE,2.9,Aotizhongxin
2014-09-29 10:00:00,102.0,121.0,4.0,54.0,1300.0,16.0,23.7,1013.2,8.1,0.0,NE,3.7,Aotizhongxin
2014-09-29 11:00:00,83.0,105.0,5.0,46.0,900.0,37.0,24.0,1013.5,7.2,0.0,ENE,2.6,Aotizhongxin
2014-09-29 12:00:00,39.0,40.0,3.0,24.0,500.0,60.0,24.1,1013.5,7.3,0.0,NE,3.7,Aotizhongxin
2014-09-29 13:00:00,21.0,44.0,2.0,15.0,300.0,62.0,24.1,1013.7,6.4,0.0,ENE,3.7,Aotizhongxin
2014-09-29 14:00:00,16.0,38.0,2.0,13.0,300.0,66.0,24.2,1013.9,5.5,0.0,NE,3.4,Aotizhongxin
2014-09-29 15:00:00,9.0,28.0,2.0,17.0,200.0,64.0,24.1,1014.3,4.4,0.0,NE,2.3,Aotizhongxin
2014-09-29 16:00:00,8.0,8.0,2.0,16.0,400.0,66.0,21.7,1015.1,4.3,0.0,ESE,1.7,Aotizhongxin
2014-09-29 17:00:00,11.0,33.0,2.0,25.0,300.0,56.0,20.0,1016.1,1.9,0.0,ESE,2.4,Aotizhongxin
2014-09-29 18:00:00,10.0,44.0,2.0,38.0,200.0,40.0,19.2,1017.5,0.2,0.0,ESE,2.6,Aotizhongxin
2014-09-29 19:00:00,12.0,47.0,2.0,50.0,300.0,28.0,18.5,1019.0,0.1,0.0,SE,1.7,Aotizhongxin
2014-09-29 20:00:00,9.0,49.0,2.0,38.0,300.0,34.0,17.2,1020.3,6.7,0.0,SE,3.1,Aotizhongxin
2014-09-29 21:00:00,20.0,105.0,2.0,44.0,400.0,21.0,16.2,1021.1,5.8,0.0,S,1.8,Aotizhongxin
2014-09-29 22:00:00,19.0,45.0,2.0,41.0,400.0,18.0,15.2,1021.7,5.9,0.0,SSW,1.3,Aotizhongxin
2014-09-29 23:00:00,23.0,71.0,3.0,45.0,500.0,11.0,14.1,1022.2,4.4,0.0,S,1.6,Aotizhongxin
2014-09-30 00:00:00,21.0,65.0,5.0,45.0,500.0,8.0,13.5,1022.6,5.1,0.0,SSW,0.9,Aotizhongxin
2014-09-30 01:00:00,22.0,60.0,7.0,47.0,600.0,3.0,12.8,1022.8,4.0,0.0,SSE,1.3,Aotizhongxin
2014-09-30 02:00:00,25.0,70.0,11.0,49.0,800.0,2.0,12.2,1022.7,3.7,0.0,SW,1.2,Aotizhongxin
2014-09-30 03:00:00,22.0,46.0,7.0,37.0,600.0,2.0,11.6,1022.9,2.6,0.0,WSW,2.5,Aotizhongxin
2014-09-30 04:00:00,20.0,54.0,7.0,37.0,600.0,6.0,11.3,1023.1,2.1,0.0,WSW,2.0,Aotizhongxin
2014-09-30 05:00:00,17.0,40.0,7.0,29.0,600.0,11.0,11.2,1023.1,1.7,0.0,SW,1.0,Aotizhongxin
2014-09-30 06:00:00,16.0,39.0,8.0,35.0,600.0,13.0,11.2,1023.3,1.7,0.0,W,2.0,Aotizhongxin
2014-09-30 07:00:00,18.0,49.0,10.0,41.0,700.0,9.0,11.3,1023.2,1.0,0.0,W,2.2,Aotizhongxin
2014-09-30 08:00:00,18.0,51.0,10.0,43.0,600.0,9.0,11.5,1023.7,2.0,0.0,W,1.8,Aotizhongxin
2014-09-30 09:00:00,15.0,50.0,10.0,49.0,600.0,4.0,12.0,1023.4,1.9,0.0,W,1.2,Aotizhongxin
2014-09-30 10:00:00,21.0,61.0,9.0,51.0,600.0,4.0,13.0,1022.5,1.6,0.0,SSW,1.3,Aotizhongxin
2014-09-30 11:00:00,19.0,56.0,11.0,46.0,600.0,10.0,13.9,1021.5,1.2,0.0,W,2.4,Aotizhongxin
2014-09-30 12:00:00,23.0,60.0,11.0,40.0,600.0,17.0,15.0,1020.1,2.5,0.0,SSW,1.5,Aotizhongxin
2014-09-30 13:00:00,23.0,50.0,11.0,39.0,600.0,22.0,15.7,1018.7,2.5,0.0,WSW,1.2,Aotizhongxin
2014-09-30 14:00:00,24.0,47.0,9.0,29.0,400.0,35.0,16.2,1017.9,2.6,0.0,WSW,2.2,Aotizhongxin
2014-09-30 15:00:00,25.0,52.0,8.0,30.0,500.0,39.0,15.3,1017.3,2.8,0.0,WSW,2.4,Aotizhongxin
2014-09-30 16:00:00,27.0,51.0,8.0,30.0,400.0,40.0,15.0,1016.9,2.8,0.0,SW,1.6,Aotizhongxin
2014-09-30 17:00:00,27.0,64.0,5.0,37.0,400.0,34.0,13.8,1016.4,3.0,0.0,SW,1.2,Aotizhongxin
2014-09-30 18:00:00,27.0,63.0,6.0,40.0,400.0,31.0,12.0,1016.2,5.8,0.0,WSW,0.9,Aotizhongxin
2014-09-30 19:00:00,30.0,66.0,7.0,42.0,400.0,29.0,13.2,1016.2,4.9,0.0,SW,1.4,Aotizhongxin
2014-09-30 20:00:00,37.0,81.0,7.0,53.0,500.0,22.0,12.5,1016.1,5.9,0.0,SW,0.9,Aotizhongxin
2014-09-30 21:00:00,49.0,99.0,7.0,69.0,700.0,9.0,13.8,1015.8,6.9,0.0,WSW,0.9,Aotizhongxin
2014-09-30 22:00:00,55.0,110.0,6.0,64.0,700.0,9.0,13.6,1015.3,8.0,0.0,SE,0.0,Aotizhongxin
2014-09-30 23:00:00,64.0,118.0,10.0,62.0,800.0,8.0,12.8,1014.8,6.4,0.0,ENE,1.3,Aotizhongxin
2014-10-01 00:00:00,80.0,125.0,11.0,57.0,800.0,10.0,12.4,1014.2,6.2,0.0,NE,1.5,Aotizhongxin
2014-10-01 01:00:00,78.0,168.0,11.0,72.0,900.0,2.0,12.2,1013.7,6.2,0.0,NE,1.6,Aotizhongxin
2014-10-01 02:00:00,77.0,147.0,9.0,78.0,700.0,2.0,12.1,1012.8,6.6,0.0,NE,1.2,Aotizhongxin
2014-10-01 03:00:00,73.0,142.0,10.0,74.0,700.0,2.0,12.0,1012.3,6.5,0.0,ENE,1.4,Aotizhongxin
2014-10-01 04:00:00,64.0,124.0,9.0,68.0,700.0,2.0,11.9,1012.1,6.4,0.0,NE,1.4,Aotizhongxin
2014-10-01 05:00:00,55.0,97.0,9.0,64.0,600.0,2.0,11.9,1012.0,6.0,0.0,NE,1.4,Aotizhongxin
2014-10-01 06:00:00,49.0,87.0,7.0,60.0,600.0,2.0,11.9,1012.3,6.6,0.0,ENE,1.5,Aotizhongxin
2014-10-01 07:00:00,43.0,82.0,7.0,57.0,600.0,2.0,12.2,1012.0,6.2,0.0,NE,1.2,Aotizhongxin
2014-10-01 08:00:00,59.0,99.0,9.0,57.0,700.0,2.0,12.8,1011.8,7.0,0.0,NE,0.7,Aotizhongxin
2014-10-01 09:00:00,63.0,115.0,11.0,58.0,900.0,2.0,13.5,1011.7,6.6,0.0,N,1.5,Aotizhongxin
2014-10-01 10:00:00,69.0,124.0,11.0,60.0,900.0,2.0,13.9,1011.1,7.0,0.0,NE,1.8,Aotizhongxin
2014-10-01 11:00:00,78.0,130.0,13.0,63.0,1000.0,2.0,13.0,1010.6,7.7,0.0,NE,1.7,Aotizhongxin
2014-10-01 12:00:00,80.0,124.0,12.0,64.0,1300.0,3.0,10.6,1010.1,9.5,0.9,NE,2.0,Aotizhongxin
2014-10-01 13:00:00,68.0,111.0,10.0,66.0,1100.0,2.0,9.7,1009.6,9.2,2.2,NNE,0.9,Aotizhongxin
2014-10-01 14:00:00,68.0,77.0,5.0,62.0,1000.0,2.0,10.1,1009.2,10.1,4.2,ENE,1.2,Aotizhongxin
2014-10-01 15:00:00,67.0,67.0,4.0,60.0,800.0,2.0,10.2,1008.8,10.2,0.0,ENE,1.2,Aotizhongxin
2014-10-01 16:00:00,73.0,73.0,5.0,61.0,900.0,2.0,10.5,1009.0,10.5,0.1,NE,1.3,Aotizhongxin
2014-10-01 17:00:00,84.0,84.0,5.0,62.0,1000.0,2.0,10.6,1009.0,10.6,0.3,NE,1.2,Aotizhongxin
2014-10-01 18:00:00,88.0,88.0,4.0,65.0,1000.0,2.0,10.6,1009.1,10.6,0.5,NE,0.8,Aotizhongxin
2014-10-01 19:00:00,91.0,91.0,5.0,66.0,1000.0,2.0,10.8,1009.2,10.8,0.5,ENE,0.7,Aotizhongxin
2014-10-01 20:00:00,93.0,93.0,5.0,65.0,1000.0,2.0,10.6,1009.3,10.6,1.5,NE,0.8,Aotizhongxin
2014-10-01 21:00:00,90.0,90.0,4.0,64.0,1000.0,2.0,10.7,1009.0,10.7,0.5,ENE,0.7,Aotizhongxin
2014-10-01 22:00:00,90.0,90.0,3.0,62.0,1000.0,2.0,10.9,1008.8,10.9,0.1,N,0.2,Aotizhongxin
2014-10-01 23:00:00,88.0,88.0,4.0,61.0,900.0,2.0,10.9,1008.1,10.9,0.1,E,0.7,Aotizhongxin
2014-10-02 00:00:00,81.0,81.0,4.0,58.0,800.0,2.0,10.8,1007.8,10.8,0.0,NNE,0.0,Aotizhongxin
2014-10-02 01:00:00,71.0,71.0,4.0,51.0,800.0,2.0,10.3,1007.3,10.3,0.0,N,0.8,Aotizhongxin
2014-10-02 02:00:00,71.0,71.0,4.0,46.0,800.0,2.0,9.3,1007.1,9.3,0.0,W,0.6,Aotizhongxin
2014-10-02 03:00:00,70.0,70.0,2.0,38.0,700.0,2.0,8.8,1006.9,8.8,0.0,W,0.0,Aotizhongxin
2014-10-02 04:00:00,66.0,66.0,4.0,39.0,700.0,2.0,8.4,1007.1,8.4,0.0,WNW,0.0,Aotizhongxin
2014-10-02 05:00:00,65.0,65.0,4.0,47.0,800.0,2.0,8.2,1007.2,8.2,0.0,ENE,0.0,Aotizhongxin
2014-10-02 06:00:00,71.0,71.0,3.0,53.0,900.0,2.0,8.7,1007.3,8.7,0.0,S,0.0,Aotizhongxin
2014-10-02 07:00:00,67.0,67.0,4.0,49.0,1000.0,2.0,11.3,1007.8,11.3,0.0,ENE,0.8,Aotizhongxin
2014-10-02 08:00:00,71.0,71.0,5.0,54.0,1000.0,2.0,12.4,1007.9,12.4,0.0,W,1.0,Aotizhongxin
2014-10-02 09:00:00,77.0,77.0,5.0,62.0,1000.0,2.0,14.7,1007.7,12.6,0.0,NNW,0.5,Aotizhongxin
2014-10-02 10:00:00,80.0,80.0,5.0,63.0,1000.0,2.0,17.1,1007.2,13.0,0.0,WNW,0.9,Aotizhongxin
2014-10-02 11:00:00,74.0,74.0,12.0,61.0,1200.0,5.0,19.5,1006.8,12.3,0.0,SSW,1.1,Aotizhongxin
2014-10-02 12:00:00,67.0,67.0,15.0,56.0,1100.0,12.0,21.6,1006.1,12.2,0.0,WSW,1.3,Aotizhongxin
2014-10-02 13:00:00,50.0,50.0,17.0,41.0,800.0,25.0,21.3,1005.7,11.9,0.0,W,1.5,Aotizhongxin
2014-10-02 14:00:00,40.0,40.0,12.0,36.0,600.0,36.0,21.6,1005.8,13.5,0.0,NW,0.9,Aotizhongxin
2014-10-02 15:00:00,33.0,33.0,8.0,35.0,400.0,38.0,20.9,1006.0,15.2,0.0,W,1.1,Aotizhongxin
2014-10-02 16:00:00,24.0,24.0,9.0,25.0,400.0,44.0,20.6,1006.6,14.7,0.0,SW,0.8,Aotizhongxin
2014-10-02 17:00:00,23.0,23.0,12.0,28.0,400.0,41.0,17.7,1007.2,14.8,0.0,ESE,0.1,Aotizhongxin
2014-10-02 18:00:00,29.0,29.0,11.0,57.0,500.0,18.0,14.6,1008.0,13.6,0.0,NNE,0.0,Aotizhongxin
2014-10-02 19:00:00,49.0,49.0,6.0,86.0,900.0,2.0,13.5,1008.9,11.9,0.0,E,0.0,Aotizhongxin
2014-10-02 20:00:00,58.0,58.0,7.0,81.0,1600.0,2.0,12.4,1009.6,11.6,0.0,ESE,0.0,Aotizhongxin
2014-10-02 21:00:00,58.0,58.0,7.0,79.0,1300.0,2.0,13.4,1010.0,12.3,0.0,ENE,1.2,Aotizhongxin
2014-10-02 22:00:00,66.0,66.0,7.0,87.0,1100.0,2.0,13.0,1010.3,12.7,0.0,NE,0.0,Aotizhongxin
2014-10-02 23:00:00,112.0,112.0,7.0,93.0,1300.0,2.0,12.2,1010.7,12.0,0.0,NE,0.0,Aotizhongxin
2014-10-03 00:00:00,110.0,110.0,6.0,81.0,1300.0,2.0,12.2,1010.9,12.2,0.0,ENE,1.1,Aotizhongxin
2014-10-03 01:00:00,93.0,93.0,5.0,69.0,1100.0,2.0,11.8,1010.9,11.8,0.0,ENE,1.3,Aotizhongxin
2014-10-03 02:00:00,75.0,75.0,4.0,61.0,1000.0,2.0,10.9,1011.0,10.7,0.0,ENE,1.0,Aotizhongxin
2014-10-03 03:00:00,74.0,74.0,4.0,66.0,1200.0,2.0,11.6,1011.4,11.6,0.0,NE,1.2,Aotizhongxin
2014-10-03 04:00:00,85.0,85.0,6.0,68.0,1500.0,2.0,12.7,1012.0,12.4,0.0,ESE,0.0,Aotizhongxin
2014-10-03 05:00:00,78.0,78.0,5.0,64.0,1400.0,2.0,13.0,1011.8,12.4,0.0,ENE,1.1,Aotizhongxin
2014-10-03 06:00:00,81.0,81.0,6.0,58.0,1300.0,2.0,13.3,1012.3,12.0,0.0,ENE,1.2,Aotizhongxin
2014-10-03 07:00:00,54.0,54.0,5.0,48.0,1000.0,2.0,13.6,1013.0,11.6,0.0,NE,1.2,Aotizhongxin
2014-10-03 08:00:00,54.0,54.0,4.0,43.0,900.0,2.0,14.1,1013.5,11.6,0.0,E,0.7,Aotizhongxin
2014-10-03 09:00:00,51.0,51.0,5.0,41.0,900.0,2.0,14.3,1013.6,12.0,0.0,ESE,0.6,Aotizhongxin
2014-10-03 10:00:00,48.0,48.0,5.0,41.0,1000.0,2.0,15.5,1013.1,11.7,0.0,E,1.1,Aotizhongxin
2014-10-03 11:00:00,45.0,64.0,6.0,40.0,900.0,2.0,15.7,1012.4,12.4,0.0,ENE,0.8,Aotizhongxin
2014-10-03 12:00:00,70.0,96.0,8.0,49.0,1500.0,2.0,16.9,1011.6,13.2,0.0,SSW,0.7,Aotizhongxin
2014-10-03 13:00:00,87.0,127.0,13.0,57.0,1800.0,2.0,17.4,1010.9,13.7,0.0,NE,0.8,Aotizhongxin
2014-10-03 14:00:00,122.0,147.0,14.0,69.0,1900.0,5.0,17.8,1010.6,14.1,0.0,E,1.0,Aotizhongxin
2014-10-03 15:00:00,132.0,142.0,13.0,78.0,1800.0,4.0,17.5,1010.8,14.4,0.0,ENE,0.8,Aotizhongxin
2014-10-03 16:00:00,150.0,175.0,6.0,84.0,2100.0,9.0,17.0,1010.6,14.8,0.0,E,0.0,Aotizhongxin
2014-10-03 17:00:00,175.0,188.0,7.0,85.0,2300.0,16.0,16.5,1011.0,14.7,0.0,ENE,1.3,Aotizhongxin
2014-10-03 18:00:00,163.0,176.0,7.0,90.0,2200.0,2.0,16.0,1011.9,14.0,0.0,ENE,1.2,Aotizhongxin
2014-10-03 19:00:00,126.0,144.0,8.0,77.0,1900.0,2.0,15.6,1011.6,14.3,0.0,ENE,0.0,Aotizhongxin
2014-10-03 20:00:00,109.0,116.0,6.0,68.0,1900.0,2.0,15.7,1012.1,14.4,0.0,ENE,0.4,Aotizhongxin
2014-10-03 21:00:00,125.0,162.0,7.0,76.0,2200.0,2.0,15.5,1012.0,15.0,0.1,ENE,0.0,Aotizhongxin
2014-10-03 22:00:00,142.0,175.0,7.0,83.0,2800.0,2.0,15.4,1011.7,15.2,0.4,SSW,0.7,Aotizhongxin
2014-10-03 23:00:00,149.0,158.0,6.0,82.0,3000.0,2.0,15.4,1011.5,15.4,0.2,WSW,1.0,Aotizhongxin
2014-10-04 00:00:00,141.0,141.0,6.0,79.0,2800.0,2.0,15.4,1011.5,15.1,0.1,SW,1.3,Aotizhongxin
2014-10-04 01:00:00,112.0,112.0,5.0,54.0,1700.0,19.0,15.2,1011.2,14.7,0.0,SW,2.1,Aotizhongxin
2014-10-04 02:00:00,92.0,92.0,4.0,30.0,1300.0,37.0,15.0,1010.9,15.0,0.1,SW,1.8,Aotizhongxin
2014-10-04 03:00:00,78.0,78.0,2.0,21.0,800.0,41.0,15.0,1011.1,14.4,0.0,SW,2.2,Aotizhongxin
2014-10-04 04:00:00,75.0,75.0,3.0,20.0,700.0,55.0,14.8,1011.6,13.8,0.0,SW,2.4,Aotizhongxin
2014-10-04 05:00:00,71.0,71.0,2.0,19.0,800.0,65.0,14.6,1011.8,13.6,0.0,WSW,2.6,Aotizhongxin
2014-10-04 06:00:00,58.0,58.0,2.0,20.0,700.0,67.0,14.7,1012.5,13.9,0.0,SW,2.3,Aotizhongxin
2014-10-04 07:00:00,50.0,50.0,2.0,25.0,700.0,58.0,14.7,1012.8,13.9,0.1,SW,1.9,Aotizhongxin
2014-10-04 08:00:00,49.0,49.0,2.0,33.0,700.0,46.0,15.0,1013.5,13.5,0.0,WSW,1.1,Aotizhongxin
2014-10-04 09:00:00,55.0,55.0,2.0,46.0,900.0,31.0,15.2,1013.8,13.7,0.0,SW,1.0,Aotizhongxin
2014-10-04 10:00:00,54.0,54.0,2.0,45.0,900.0,33.0,15.7,1013.5,13.5,0.0,WSW,1.8,Aotizhongxin
2014-10-04 11:00:00,67.0,67.0,2.0,42.0,900.0,34.0,16.0,1013.2,13.8,0.0,SW,0.7,Aotizhongxin
2014-10-04 12:00:00,77.0,77.0,2.0,46.0,900.0,30.0,16.5,1012.8,14.1,0.0,WSW,0.9,Aotizhongxin
2014-10-04 13:00:00,86.0,86.0,2.0,42.0,700.0,33.0,16.5,1012.3,14.3,0.0,NW,0.0,Aotizhongxin
2014-10-04 14:00:00,91.0,91.0,2.0,34.0,700.0,49.0,16.8,1013.0,14.4,0.0,NE,1.5,Aotizhongxin
2014-10-04 15:00:00,91.0,91.0,2.0,49.0,900.0,33.0,16.4,1012.7,15.1,0.1,SSW,0.7,Aotizhongxin
2014-10-04 16:00:00,94.0,94.0,2.0,53.0,1000.0,28.0,16.4,1013.4,15.4,0.0,ENE,1.2,Aotizhongxin
2014-10-04 17:00:00,95.0,95.0,2.0,60.0,900.0,19.0,15.9,1013.9,15.1,0.0,ENE,0.8,Aotizhongxin
2014-10-04 18:00:00,97.0,97.0,2.0,62.0,900.0,17.0,14.3,1014.9,14.0,0.0,E,0.0,Aotizhongxin
2014-10-04 19:00:00,102.0,102.0,2.0,71.0,900.0,8.0,13.2,1016.0,13.2,0.0,ESE,0.0,Aotizhongxin
2014-10-04 20:00:00,106.0,106.0,2.0,76.0,900.0,3.0,12.6,1016.7,12.6,0.0,E,0.1,Aotizhongxin
2014-10-04 21:00:00,96.0,96.0,2.0,71.0,900.0,3.0,13.4,1017.1,13.4,0.0,WNW,0.6,Aotizhongxin
2014-10-04 22:00:00,90.0,90.0,2.0,75.0,1000.0,2.0,14.1,1017.2,14.1,0.0,WSW,1.1,Aotizhongxin
2014-10-04 23:00:00,70.0,70.0,2.0,70.0,1200.0,2.0,13.5,1017.0,13.5,0.0,W,1.8,Aotizhongxin
2014-10-05 00:00:00,64.0,64.0,2.0,64.0,1100.0,2.0,12.1,1016.9,12.1,0.0,W,1.1,Aotizhongxin
2014-10-05 01:00:00,60.0,60.0,2.0,66.0,1000.0,2.0,12.4,1017.0,12.4,0.0,ENE,0.4,Aotizhongxin
2014-10-05 02:00:00,74.0,74.0,2.0,63.0,900.0,2.0,12.7,1017.0,12.7,0.0,E,0.2,Aotizhongxin
2014-10-05 03:00:00,69.0,69.0,2.0,59.0,900.0,2.0,11.6,1017.0,11.6,0.0,ENE,0.1,Aotizhongxin
2014-10-05 04:00:00,63.0,63.0,2.0,66.0,1000.0,2.0,12.1,1017.3,12.1,0.0,NNE,0.0,Aotizhongxin
2014-10-05 05:00:00,55.0,55.0,2.0,65.0,1000.0,2.0,10.7,1018.0,10.7,0.0,SSE,0.5,Aotizhongxin
2014-10-05 06:00:00,59.0,59.0,2.0,62.0,1000.0,2.0,10.8,1018.7,10.8,0.0,NE,1.2,Aotizhongxin
2014-10-05 07:00:00,51.0,51.0,2.0,57.0,1100.0,2.0,12.8,1019.4,12.8,0.0,NE,0.8,Aotizhongxin
2014-10-05 08:00:00,46.0,46.0,2.0,47.0,900.0,2.0,15.4,1019.7,8.8,0.0,NE,2.7,Aotizhongxin
2014-10-05 09:00:00,32.0,32.0,2.0,31.0,500.0,31.0,18.0,1019.5,5.9,0.0,NNE,2.7,Aotizhongxin
2014-10-05 10:00:00,8.0,8.0,2.0,17.0,300.0,52.0,18.8,1019.1,5.6,0.0,NNE,3.0,Aotizhongxin
2014-10-05 11:00:00,9.0,9.0,2.0,16.0,200.0,56.0,20.1,1018.9,4.9,0.0,N,2.8,Aotizhongxin
2014-10-05 12:00:00,10.0,10.0,2.0,14.0,300.0,61.0,20.5,1018.2,5.3,0.0,NE,2.6,Aotizhongxin
2014-10-05 13:00:00,0.0,,,,,,21.5,1017.9,3.2,0.0,NNE,5.4,Aotizhongxin
2014-10-05 14:00:00,10.0,10.0,2.0,9.0,200.0,71.0,21.7,1017.8,3.4,0.0,NE,3.3,Aotizhongxin
2014-10-05 15:00:00,10.0,10.0,2.0,13.0,300.0,69.0,21.8,1017.8,1.4,0.0,NE,3.3,Aotizhongxin
2014-10-05 16:00:00,13.0,13.0,2.0,11.0,300.0,71.0,19.6,1018.1,2.4,0.0,ENE,1.6,Aotizhongxin
2014-10-05 17:00:00,12.0,12.0,2.0,16.0,300.0,65.0,17.0,1018.8,4.6,0.0,E,1.1,Aotizhongxin
2014-10-05 18:00:00,13.0,13.0,2.0,28.0,300.0,53.0,13.3,1019.8,7.9,0.0,E,0.1,Aotizhongxin
2014-10-05 19:00:00,14.0,14.0,2.0,46.0,400.0,32.0,11.1,1020.4,8.7,0.0,WSW,0.0,Aotizhongxin
2014-10-05 20:00:00,17.0,17.0,2.0,65.0,500.0,10.0,10.0,1021.0,8.6,0.0,NW,0.0,Aotizhongxin
2014-10-05 21:00:00,31.0,31.0,2.0,81.0,600.0,2.0,9.1,1021.1,7.2,0.0,N,0.0,Aotizhongxin
2014-10-05 22:00:00,22.0,22.0,2.0,76.0,500.0,2.0,8.4,1021.3,6.4,0.0,N,0.0,Aotizhongxin
2014-10-05 23:00:00,24.0,24.0,2.0,75.0,400.0,2.0,7.9,1021.5,5.9,0.0,N,0.0,Aotizhongxin
2014-10-06 00:00:00,27.0,27.0,2.0,72.0,400.0,2.0,7.9,1021.4,5.7,0.0,WSW,0.0,Aotizhongxin
2014-10-06 01:00:00,28.0,28.0,2.0,77.0,600.0,2.0,8.4,1021.3,5.1,0.0,N,0.0,Aotizhongxin
2014-10-06 02:00:00,25.0,25.0,5.0,68.0,400.0,2.0,7.9,1020.9,4.7,0.0,WNW,0.0,Aotizhongxin
2014-10-06 03:00:00,21.0,21.0,3.0,67.0,400.0,2.0,6.7,1020.7,5.5,0.0,NE,0.0,Aotizhongxin
2014-10-06 04:00:00,24.0,24.0,4.0,70.0,300.0,2.0,5.6,1020.8,5.2,0.0,ESE,0.1,Aotizhongxin
2014-10-06 05:00:00,20.0,20.0,3.0,66.0,300.0,2.0,5.3,1021.3,5.2,0.0,SE,0.0,Aotizhongxin
2014-10-06 06:00:00,16.0,16.0,2.0,57.0,300.0,2.0,5.8,1021.5,5.8,0.0,SE,0.0,Aotizhongxin
2014-10-06 07:00:00,18.0,29.0,2.0,55.0,300.0,2.0,9.9,1021.6,7.5,0.0,E,1.2,Aotizhongxin
2014-10-06 08:00:00,17.0,36.0,2.0,47.0,300.0,2.0,13.7,1021.8,5.6,0.0,E,1.1,Aotizhongxin
2014-10-06 09:00:00,19.0,52.0,2.0,45.0,300.0,4.0,16.2,1021.4,6.3,0.0,E,1.1,Aotizhongxin
2014-10-06 10:00:00,24.0,56.0,2.0,46.0,400.0,8.0,18.1,1020.3,4.3,0.0,WSW,1.5,Aotizhongxin
2014-10-06 11:00:00,20.0,44.0,5.0,39.0,400.0,21.0,19.7,1019.1,2.5,0.0,WSW,1.1,Aotizhongxin
2014-10-06 12:00:00,21.0,38.0,2.0,38.0,400.0,31.0,20.9,1017.9,1.7,0.0,WSW,2.4,Aotizhongxin
2014-10-06 13:00:00,19.0,48.0,3.0,38.0,300.0,41.0,21.7,1016.5,3.4,0.0,SSE,1.1,Aotizhongxin
2014-10-06 14:00:00,20.0,27.0,3.0,37.0,300.0,52.0,21.6,1015.7,3.7,0.0,SSW,1.6,Aotizhongxin
2014-10-06 15:00:00,25.0,43.0,3.0,27.0,300.0,68.0,21.2,1015.0,4.7,0.0,SW,1.6,Aotizhongxin
2014-10-06 16:00:00,23.0,49.0,2.0,22.0,200.0,75.0,19.9,1014.7,6.2,0.0,SW,1.6,Aotizhongxin
2014-10-06 17:00:00,28.0,67.0,2.0,26.0,300.0,75.0,18.2,1014.6,5.4,0.0,SW,1.8,Aotizhongxin
2014-10-06 18:00:00,34.0,84.0,3.0,29.0,300.0,84.0,17.2,1014.9,6.1,0.0,SSW,1.2,Aotizhongxin
2014-10-06 19:00:00,50.0,96.0,4.0,52.0,400.0,58.0,17.3,1015.2,6.5,0.0,WSW,1.7,Aotizhongxin
2014-10-06 20:00:00,69.0,111.0,6.0,87.0,600.0,28.0,15.3,1015.2,6.8,0.0,SW,1.3,Aotizhongxin
2014-10-06 21:00:00,83.0,132.0,9.0,97.0,700.0,18.0,13.8,1015.3,8.4,0.0,SSW,0.0,Aotizhongxin
2014-10-06 22:00:00,92.0,139.0,8.0,119.0,800.0,2.0,11.8,1015.1,9.0,0.0,S,0.0,Aotizhongxin
2014-10-06 23:00:00,88.0,134.0,8.0,105.0,700.0,8.0,11.6,1014.8,9.7,0.0,SSE,0.2,Aotizhongxin
2014-10-07 00:00:00,94.0,141.0,8.0,110.0,700.0,2.0,11.8,1014.6,9.0,0.0,E,1.0,Aotizhongxin
